"post_page","post_url","post_date","post_title","date","tags","author","image","file","year","quarter","num"
200,"http://stripsjournal.canalblog.com/archives/2011/04/12/20878898.html","2011-04-12","Hulot candidat sandwich - Charlie Hebdo N°982 - 13 avril 2011","2011-04-13","hulot;présidentielle;présidentielle 2012;pub;écologie;élections","Cabu","http://p0.storage.canalblog.com/03/14/177230/63683352_p.jpg","2011-04-13 Charlie Hebdo N°982 - Hulot candidat sandwich.jpg",2011,"2011_2","982"
200,"http://stripsjournal.canalblog.com/archives/2011/04/05/20821839.html","2011-04-05","Sarko Akbar ! - Charlie Hebdo N°981 - 6 avril 2011","2011-04-06","laïcité;religion","Charb","http://p9.storage.canalblog.com/92/98/177230/63468313_p.jpg","2011-04-06 Charlie Hebdo N°981 - Sarko Akbar !.jpg",2011,"2011_2","981"
200,"http://stripsjournal.canalblog.com/archives/2011/03/29/20762537.html","2011-03-29","Sarkozy, plus que 14 mois... - Charlie Hebdo N°980 - 29 mars 2011","2011-03-29","présidentielle;présidentielle 2012;sarkozy;élections","Riss","http://p6.storage.canalblog.com/62/37/177230/63254486_p.jpg","2011-03-29 Charlie Hebdo N°980 - Sarkozy, plus que 14 mois....jpg",2011,"2011_1","980"
200,"http://stripsjournal.canalblog.com/archives/2011/03/23/20702820.html","2011-03-23","Guerre ! - Charlie Hebdo N°979 - 23 mars 2011","2011-03-23","fn;guerre;libye;marine le pen;sarkozy;ump","Cabu","http://p3.storage.canalblog.com/36/64/177230/63037131_p.jpg","2011-03-23 Charlie Hebdo N°979 - Guerre !.jpg",2011,"2011_1","979"
190,"http://stripsjournal.canalblog.com/archives/2011/08/02/21723465.html","2011-08-02","Les 600 000 maîtresses de DSK témoignent - Charlie Hebdo N°998 - 3 août 2011","2011-08-03","dsk;rumeur","Charb","http://p2.storage.canalblog.com/27/13/177230/67066788_p.jpg","2011-08-03 Charlie Hebdo N°998 - Les 600 000 maîtresses de DSK témoignent.jpg",2011,"2011_3","998"
190,"http://stripsjournal.canalblog.com/archives/2011/07/26/21681773.html","2011-07-26","L'extrême droite en Norvège... - Charlie Hebdo N°997 - 27 juillet 2011","2011-07-27","extrême droite;fn;marine le pen;norvège;plage","Cabu","http://p5.storage.canalblog.com/58/49/177230/66881876_p.jpg","2011-07-27 Charlie Hebdo N°997 - L'extrême droite en Norvège....jpg",2011,"2011_3","997"
190,"http://stripsjournal.canalblog.com/archives/2011/07/21/21647726.html","2011-07-21","Du vert ! Pas du kaki ! - Charlie Hebdo N°996 - 20 juillet 2011","2011-07-20","14 juillet;armée;eva joly;fillon;les verts;xénophobie","Luz","http://p2.storage.canalblog.com/29/40/177230/66714152_p.jpg","2011-07-20 Charlie Hebdo N°996 - Du vert ! Pas du kaki !.jpg",2011,"2011_3","996"
190,"http://stripsjournal.canalblog.com/archives/2011/07/12/21596084.html","2011-07-12","Charlie dément l'ignoble rumeur - Charlie Hebdo N°995 - 13 juillet 2011","2011-07-13","martine aubry;rumeur","Cabu","http://p2.storage.canalblog.com/24/77/177230/66466486_p.jpg","2011-07-13 Charlie Hebdo N°995 - Charlie dément l'ignoble rumeur.jpg",2011,"2011_3","995"
190,"http://stripsjournal.canalblog.com/archives/2011/07/05/21549574.html","2011-07-05","DSK président ! - Charlie Hebdo N°994 - 6 juillet 2011","2011-07-06","anne sinclair;dsk;préservatif;présidentielle;présidentielle 2012;élections","Cabu","http://p3.storage.canalblog.com/36/13/177230/66262412_p.jpg","2011-07-06 Charlie Hebdo N°994 - DSK président !.jpg",2011,"2011_3","994"
190,"http://stripsjournal.canalblog.com/archives/2011/06/28/21503520.html","2011-06-28","40% des français... (comme) DSK... - Charlie Hebdo N°993 - 29/06/11","2011-06-29","dsk;sondages;vacances","Riss","http://p2.storage.canalblog.com/25/69/177230/66072824_p.jpg","2011-06-29 Charlie Hebdo N°993 - 40% des français... (comme) DSK....jpg",2011,"2011_2","993"
190,"http://stripsjournal.canalblog.com/archives/2011/06/21/21454150.html","2011-06-21","L'armée française ruinée ! - Charlie Hebdo N°992 - 22 juin 2011","2011-06-22","armée;manifestations","Charb","http://p5.storage.canalblog.com/58/97/177230/65859295_p.jpg","2011-06-22 Charlie Hebdo N°992 - L'armée française ruinée !.jpg",2011,"2011_2","992"
190,"http://stripsjournal.canalblog.com/archives/2011/06/14/21398695.html","2011-06-14","Bac Philo - Charlie Hebdo N°991 - 15 juin 2011","2011-06-15","absentéisme;bac;humanisme;luc ferry;philosophie","Luz","http://p3.storage.canalblog.com/36/39/177230/65639817_p.jpg","2011-06-15 Charlie Hebdo N°991 - Bac Philo.jpg",2011,"2011_2","991"
190,"http://stripsjournal.canalblog.com/archives/2011/06/07/21343171.html","2011-06-07","DSK et son bracelet électronique - Charlie Hebdo N°990 - 8 juin 2011","2011-06-08","anne sinclair;dsk;justice","Luz","http://p0.storage.canalblog.com/01/08/177230/65434343_p.jpg","2011-06-08 Charlie Hebdo N°990 - DSK et son bracelet électronique.jpg",2011,"2011_2","990"
190,"http://stripsjournal.canalblog.com/archives/2011/05/31/21273780.html","2011-05-31","FMI, un concombre pour remplacer un cornichon ? - Charlie Hebdo 989 - 010611","2011-06-01","dsk;fmi;lagarde","Cabu","http://p3.storage.canalblog.com/36/37/177230/65203897_p.jpg","2011-06-01 Charlie Hebdo 989 - FMI, un concombre pour remplacer un cornichon ?.jpg",2011,"2011_2","989"
180,"http://stripsjournal.canalblog.com/archives/2011/10/11/22310007.html","2011-10-11","N'importe qui sauf Sarkozy - Charlie Hebdo N°1008 - 12 octobre 2011","2011-10-12","françois hollande;martine aubry","Luz","http://p1.storage.canalblog.com/11/46/177230/69072822_p.jpg","2011-10-12 Charlie Hebdo N°1008 - N'importe qui sauf Sarkozy.jpg",2011,"2011_4","1008"
180,"http://stripsjournal.canalblog.com/archives/2011/10/04/22236272.html","2011-10-04","Sarkozy vote aux primaires du PS - Charlie Hebdo N°1007 - 5 octobre 2011","2011-10-05","primaires;ps;sarkozy;élections","Charb","http://p2.storage.canalblog.com/25/04/177230/68849514_p.jpg","2011-10-05 Charlie Hebdo N°1007 - Sarkozy vote aux primaires du PS.jpg",2011,"2011_4","1007"
180,"http://stripsjournal.canalblog.com/archives/2011/09/27/22169771.html","2011-09-27","Le Sénat passe à gauche - Charlie Hebdo N°1006 - 28 septembre 2011","2011-09-28","carla bruni;sarkozy;sénat;sénateur","Cabu","http://p4.storage.canalblog.com/46/19/177230/68624768_p.jpg","2011-09-28 Charlie Hebdo N°1006 - Le Sénat passe à gauche.jpg",2011,"2011_3","1006"
180,"http://stripsjournal.canalblog.com/archives/2011/09/20/22105018.html","2011-09-20","DSK, ""J'ai perdu ma légèreté"" - Charlie Hebdo N°1005 - 21 septembre 2011","2011-09-21","ballerine;dsk","Luz","http://p5.storage.canalblog.com/50/22/177230/68432078_p.jpg","2011-09-21 Charlie Hebdo N°1005 - DSK, ""J'ai perdu ma légèreté"".jpg",2011,"2011_3","1005"
180,"http://stripsjournal.canalblog.com/archives/2011/09/13/22028379.html","2011-09-13","Portes ouvertes à l'UMP - Charlie Hebdo N°1004 - 14 septembre 2011","2011-09-14","chirac;journée de...;sarkozy;ump","Cabu","http://p3.storage.canalblog.com/39/28/177230/68221882_p.jpg","2011-09-14 Charlie Hebdo N°1004 - Portes ouvertes à l'UMP.jpg",2011,"2011_3","1004"
180,"http://stripsjournal.canalblog.com/archives/2011/09/06/21963071.html","2011-09-06","Sarko parano - Charlie Hebdo N°1003 - 7 septembre 2011","2011-09-07","carla bruni;le monde;presse;sarkozy;écoute","Riss","http://p4.storage.canalblog.com/43/45/177230/68023649_p.jpg","2011-09-07 Charlie Hebdo N°1003 - Sarko parano.jpg",2011,"2011_3","1003"
180,"http://stripsjournal.canalblog.com/archives/2011/08/31/21903828.html","2011-08-31","Rentrée 2012... - Charlie Hebdo N°1002 - 31 août 2011","2011-08-31","présidentielle;présidentielle 2012;rentrée;sarkozy;élections","Cabu","http://p1.storage.canalblog.com/17/28/177230/67822492_p.jpg","2011-08-31 Charlie Hebdo N°1002 - Rentrée 2012....jpg",2011,"2011_3","1002"
180,"http://stripsjournal.canalblog.com/archives/2011/08/24/21856176.html","2011-08-24","Sarkozy salue le successeur de Kadhafi - Charlie Hebdo N°1001 - 24 août 2011","2011-08-24","essence;guerre;kadhafi;libye;pétrole","Charb","http://p0.storage.canalblog.com/04/57/177230/67625027_p.jpg","2011-08-24 Charlie Hebdo N°1001 - Sarkozy salue le successeur de Kadhafi.jpg",2011,"2011_3","1001"
180,"http://stripsjournal.canalblog.com/archives/2011/08/16/21804787.html","2011-08-16","Le journal qui enterre les présidents - Charlie Hebdo N°1000 - 17 août 2011","2011-08-17","chirac;françois mitterrand;le cimetière;sarkozy","Cabu","http://p0.storage.canalblog.com/05/69/177230/67427100_p.jpg","2011-08-17 Charlie Hebdo N°1000 - Le journal qui enterre les présidents.jpg",2011,"2011_3","1000"
180,"http://stripsjournal.canalblog.com/archives/2011/08/09/21764282.html","2011-08-09","La planète des cons - Charlie Hebdo N°999 - 10 août 2011","2011-08-10","bourse;cinéma;crise;krach","Luz","http://p1.storage.canalblog.com/17/81/177230/67244753_p.jpg","2011-08-10 Charlie Hebdo N°999 - La planète des cons.jpg",2011,"2011_3","999"
170,"http://stripsjournal.canalblog.com/archives/2011/12/21/23038092.html","2011-12-24","Noël Made In France - Charlie Hebdo N°1018 - 21 décembre 2011","2011-12-21","consommation;noël","Catherine","http://p5.storage.canalblog.com/57/06/177230/71303871_p.jpg","2011-12-21 Charlie Hebdo N°1018 - Noël Made In France.jpg",2011,"2011_4","1018"
170,"http://stripsjournal.canalblog.com/archives/2011/12/14/23038181.html","2011-12-24","Mais qui veut des anglais dans l'Europe ? - Charlie Hebdo N°1017 - 14 déc. 2011","2011-12-14","europe","Charb","http://p5.storage.canalblog.com/56/84/177230/71304040_p.jpg","2011-12-14 Charlie Hebdo N°1017 - Mais qui veut des anglais dans l'Europe ?.jpg",2011,"2011_4","1017"
170,"http://stripsjournal.canalblog.com/archives/2011/12/06/22902304.html","2011-12-06","Le dîner de cons - Charlie Hebdo N°1016 - 7 décembre 2011","2011-12-07","intégrisme;jesus;prophète;religion;théâtre","Catherine","http://p3.storage.canalblog.com/33/84/177230/70900865_p.jpg","2011-12-07 Charlie Hebdo N°1016 - Le dîner de cons.jpg",2011,"2011_4","1016"
170,"http://stripsjournal.canalblog.com/archives/2011/11/29/22845622.html","2011-11-29","DSK, le complot ! - Charlie Hebdo N°1015 - 30 novembre 2011","2011-11-30","dsk;ump","Charb","http://p0.storage.canalblog.com/08/40/177230/70575332_p.jpg","2011-11-30 Charlie Hebdo N°1015 - DSK, le complot !.jpg",2011,"2011_4","1015"
170,"http://stripsjournal.canalblog.com/archives/2011/11/22/22775131.html","2011-11-22","Plutôt drogué qu'UMP ! - Charlie Hebdo N°1014 - 23 novembre 2011","2011-11-23","drogue;fillon;guéant;juppé;nadine morano;ump;yannick noah","Luz","http://p9.storage.canalblog.com/95/89/177230/70365225_p.jpg","2011-11-23 Charlie Hebdo N°1014 - Plutôt drogué qu'UMP !.jpg",2011,"2011_4","1014"
170,"http://stripsjournal.canalblog.com/archives/2011/11/15/22686715.html","2011-11-15","L'Europe dirigée par les banques - Charlie Hebdo N°1013 - 16 novembre 2011","2011-11-16","antisémitisme;banques;bnp;europe;hitler;nazisme","Charb","http://p8.storage.canalblog.com/88/75/177230/70131782_p.png","2011-11-16 Charlie Hebdo N°1013 - L'Europe dirigée par les banques.png",2011,"2011_4","1013"
170,"http://stripsjournal.canalblog.com/archives/2011/11/07/22610570.html","2011-11-07","L'amour plus fort que la haine - Charlie Hebdo N°1012 - 9 novembre 2011","2011-11-09","homophobie;incendie criminel;intégrisme;religion","Luz","http://p4.storage.canalblog.com/42/81/177230/69896930_p.jpg","2011-11-09 Charlie Hebdo N°1012 - L'amour plus fort que la haine.jpg",2011,"2011_4","1012"
170,"http://stripsjournal.canalblog.com/archives/2011/11/01/22537800.html","2011-10-31","Charia Hebdo - Charlie Hebdo N°1011 - 2 novembre 2011","2011-11-02","charia;intégrisme;libye;religion;torture;tunisie","Luz","http://p2.storage.canalblog.com/22/27/177230/69711088_p.jpg","2011-11-02 Charlie Hebdo N°1011 - Charia Hebdo.jpg",2011,"2011_4","1011"
170,"http://stripsjournal.canalblog.com/archives/2011/10/26/22480625.html","2011-10-26","Charia en Libye - Charlie Hebdo N°1010 - 26 octobre 2011","2011-10-26","charia;dsk;libye;sexisme","Luz","http://p8.storage.canalblog.com/89/20/177230/69513443_p.jpg","2011-10-26 Charlie Hebdo N°1010 - Charia en Libye.jpg",2011,"2011_4","1010"
170,"http://stripsjournal.canalblog.com/archives/2011/10/18/22396595.html","2011-10-18","Le PS a choisi sa femme de ménage - Charlie Hebdo N°1009 - 19 octobre 2011","2011-10-19","françois hollande;présidentielle;présidentielle 2012;ps;sarkozy;élections","Riss","http://p6.storage.canalblog.com/68/64/177230/69279690_p.jpg","2011-10-19 Charlie Hebdo N°1009 - Le PS a choisi sa femme de ménage.jpg",2011,"2011_4","1009"
160,"http://stripsjournal.canalblog.com/archives/2012/03/02/23658273.html","2012-03-02","Une campagne qui pue de la gueule - Charlie Hebdo N°1028 - 29 février 2012","2012-02-29","extrême droite;le pen;marine le pen;présidentielle;présidentielle 2012;élections","Cabu","http://p9.storage.canalblog.com/99/71/177230/73390512_p.jpg","2012-02-29 Charlie Hebdo N°1028 - Une campagne qui pue de la gueule.jpg",2012,"2012_1","1028"
160,"http://stripsjournal.canalblog.com/archives/2012/02/27/23623952.html","2012-02-27","Appel au peuple... - Charlie Hebdo N°1027 - 22 février 2012","2012-02-22","carla bruni;présidentielle;présidentielle 2012;sarkozy;élections","Riss","http://p7.storage.canalblog.com/72/53/177230/73248823_p.jpg","2012-02-22 Charlie Hebdo N°1027 - Appel au peuple....jpg",2012,"2012_1","1027"
160,"http://stripsjournal.canalblog.com/archives/2012/02/19/23558444.html","2012-02-19","Les conseils de Bachar à Sarkozy - Charlie Hebdo N°1026 - 15 février 2012","2012-02-15","bachar al-assad;répression;révolution;sarkozy;xénophobie","Cabu","http://p1.storage.canalblog.com/10/50/177230/72990010_p.jpg","2012-02-15 Charlie Hebdo N°1026 - Les conseils de Bachar à Sarkozy.jpg",2012,"2012_1","1026"
160,"http://stripsjournal.canalblog.com/archives/2012/02/10/23484836.html","2012-02-10","Civilisation supérieure - Charlie Hebdo N°1025 - 8 février 2012","2012-02-08","guéant;présidentielle;présidentielle 2012;sarkozy;élections","Catherine","http://p1.storage.canalblog.com/15/08/177230/72705311_p.jpg","2012-02-08 Charlie Hebdo N°1025 - Civilisation supérieure.jpg",2012,"2012_1","1025"
160,"http://stripsjournal.canalblog.com/archives/2012/01/31/23387926.html","2012-01-31","La TVA à 21,2 % - Charlie Hebdo N°1024 - 1er février 2012","2012-02-01","impôts;présidentielle;présidentielle 2012;sarkozy;tva;élections","Riss","http://p3.storage.canalblog.com/30/61/177230/72412992_p.png","2012-02-01 Charlie Hebdo N°1024 - La TVA à 21,2 %.png",2012,"2012_1","1024"
160,"http://stripsjournal.canalblog.com/archives/2012/01/26/23345740.html","2012-01-26","L'amour est dans la pré - Charlie Hebdo N°1023 - 25 janvier 2012","2012-01-25","françois hollande;présidentielle;présidentielle 2012;sarkozy;sondages;élections","Cabu","http://p3.storage.canalblog.com/34/11/177230/72259519_p.jpg","2012-01-25 Charlie Hebdo N°1023 - L'amour est dans la pré.jpg",2012,"2012_1","1023"
160,"http://stripsjournal.canalblog.com/archives/2012/01/21/23300897.html","2012-01-21","Sauvée grâce aux implants PIP - Charlie Hebdo N°1022 - 18 janvier 2012","2012-01-18","bateau;les firmes;pip;poséidon adventure","Cabu","http://p1.storage.canalblog.com/13/94/177230/72094878_p.jpg","2012-01-18 Charlie Hebdo N°1022 - Sauvée grâce aux implants PIP.jpg",2012,"2012_1","1022"
160,"http://stripsjournal.canalblog.com/archives/2012/01/11/23224185.html","2012-01-11","Morano victime des prothèses PIP - Charlie Hebdo N°1021 - 11 janvier 2012","2012-01-11","les firmes;nadine morano;pip;santé","Luz","http://p4.storage.canalblog.com/49/11/177230/71819247_p.jpg","2012-01-11 Charlie Hebdo N°1021 - Morano victime des prothèses PIP.jpg",2012,"2012_1","1021"
160,"http://stripsjournal.canalblog.com/archives/2012/01/04/23167592.html","2012-01-04","Sarkozy, cette année, tu rends la clé - Charlie Hebdo N°1020 - 4 janvier 2012","2012-01-04","présidentielle;présidentielle 2012;sarkozy;élections","Cabu","http://p7.storage.canalblog.com/78/85/177230/71607414_p.jpg","2012-01-04 Charlie Hebdo N°1020 - Sarkozy, cette année, tu rends la clé.jpg",2012,"2012_1","1020"
160,"http://stripsjournal.canalblog.com/archives/2012/01/02/23140112.html","2012-01-02","Vœux 2012 - Charlie Hebdo N°1019 - 21 décembre 2011","2011-12-21","sarkozy;voeux","Charb","http://p1.storage.canalblog.com/15/13/177230/71527874_p.jpg","2011-12-21 Charlie Hebdo N°1019 - Vœux 2012.jpg",2011,"2011_4","1019"
150,"http://stripsjournal.canalblog.com/archives/2012/05/10/24233364.html","2012-05-10","Première photo officielle - Charlie Hebdo N°1038 - 9 mai 2012","2012-05-09","françois hollande;présidentielle;présidentielle 2012;sarkozy;élections","Luz","http://p1.storage.canalblog.com/16/92/177230/75583566_p.jpg","2012-05-09 Charlie Hebdo N°1038 - Première photo officielle.jpg",2012,"2012_2","1038"
150,"http://stripsjournal.canalblog.com/archives/2012/04/30/24141374.html","2012-04-30","DIMANCHE 6 MAI 2012, 19:59 - Charlie Hebdo N°1037 - 2 mai 2012","2012-05-02","présidentielle;présidentielle 2012;sarkozy;élections","Charb","http://p0.storage.canalblog.com/06/27/177230/75268181.jpg","2012-05-02 Charlie Hebdo N°1037 - DIMANCHE 6 MAI 2012, 19:59.jpg",2012,"2012_2","1037"
150,"http://stripsjournal.canalblog.com/archives/2012/04/24/24093285.html","2012-04-24","Il siphonnait les voix du FN... - Charlie Hebdo N°1036 - 25 avril 2012","2012-04-25","extrême droite;fn;présidentielle;présidentielle 2012;sarkozy;ump;élections","Cabu","http://p8.storage.canalblog.com/84/49/177230/75071964_p.jpg","2012-04-25 Charlie Hebdo N°1036 - Il siphonnait les voix du FN....jpg",2012,"2012_2","1036"
150,"http://stripsjournal.canalblog.com/archives/2012/04/21/24065700.html","2012-04-21","La peur change de camp - Charlie Hebdo N°1035 - 18 avril 2012","2012-04-18","présidentielle;présidentielle 2012;sarkozy;élections","Luz","http://p6.storage.canalblog.com/62/70/177230/74962861_p.jpg","2012-04-18 Charlie Hebdo N°1035 - La peur change de camp.jpg",2012,"2012_2","1035"
150,"http://stripsjournal.canalblog.com/archives/2012/04/10/23979912.html","2012-04-10","Plus que 12 jours à tenir ! - Charlie Hebdo N°1034 - 11 avril 2012","2012-04-11","présidentielle;présidentielle 2012;sarkozy;élections","Cabu","http://p1.storage.canalblog.com/12/47/177230/74622919_p.jpg","2012-04-11 Charlie Hebdo N°1034 - Plus que 12 jours à tenir !.jpg",2012,"2012_2","1034"
150,"http://stripsjournal.canalblog.com/archives/2012/04/07/23953078.html","2012-04-07","Hollande peut-il faire perdre Mélenchon ? - Charlie Hebdo N°1033 - 04/04/12","2012-04-04","françois hollande;jean-luc mélenchon;présidentielle;présidentielle 2012;élections","Charb","http://p4.storage.canalblog.com/49/32/177230/74510687_p.jpg","2012-04-04 Charlie Hebdo N°1033 - Hollande peut-il faire perdre Mélenchon ?.jpg",2012,"2012_2","1033"
150,"http://stripsjournal.canalblog.com/archives/2012/03/28/23871725.html","2012-03-27","A voté ! - Charlie Hebdo N°1032 - 28 mars 2012","2012-03-28","assassinat;présidentielle;présidentielle 2012;sarkozy;terrorisme;toulouse;élections","Riss","http://p5.storage.canalblog.com/55/60/177230/74200264_p.jpg","2012-03-28 Charlie Hebdo N°1032 - A voté !.jpg",2012,"2012_1","1032"
150,"http://stripsjournal.canalblog.com/archives/2012/03/21/23822759.html","2012-03-21","Tuerie antisémite de Toulouse - Charlie Hebdo N°1031 - 21 mars 2012","2012-03-21","antisémitisme;assassinat;extrême droite;fn;le pen;marine le pen;présidentielle;présidentielle 2012;toulouse;élections","Luz","http://p1.storage.canalblog.com/12/67/177230/74008738_p.jpg","2012-03-21 Charlie Hebdo N°1031 - Tuerie antisémite de Toulouse.jpg",2012,"2012_1","1031"
150,"http://stripsjournal.canalblog.com/archives/2012/03/17/23782700.html","2012-03-17","Dernier salon du livre pour Sarkozy - Charlie Hebdo N°1030 - 14 mars 2012","2012-03-14","carla bruni;livres;sarkozy","Catherine","http://p9.storage.canalblog.com/99/32/177230/73857778_p.jpg","2012-03-14 Charlie Hebdo N°1030 - Dernier salon du livre pour Sarkozy.jpg",2012,"2012_1","1030"
150,"http://stripsjournal.canalblog.com/archives/2012/03/13/23751260.html","2012-03-13","Le père, la fille, le Saint-Esprit - Charlie Hebdo N°1029 - 7 mars 2012","2012-03-07","extrême droite;guéant;le pen;marine le pen;présidentielle;présidentielle 2012;élections","Luz","http://p3.storage.canalblog.com/39/15/177230/73741464_p.jpg","2012-03-07 Charlie Hebdo N°1029 - Le père, la fille, le Saint-Esprit.jpg",2012,"2012_1","1029"
140,"http://stripsjournal.canalblog.com/archives/2012/07/18/26026409.html","2012-12-30","Eté pourri, il pleut des chômeurs - Charlie Hebdo N°1048 - 18 juillet 2012","2012-07-18","chômage;françois hollande;été","Luz","http://p3.storage.canalblog.com/31/39/177230/82394352_p.jpg","2012-07-18 Charlie Hebdo N°1048 - Eté pourri, il pleut des chômeurs.jpg",2012,"2012_3","1048"
140,"http://stripsjournal.canalblog.com/archives/2012/07/11/26013055.html","2012-12-28","L'austérité ! - Charlie Hebdo N°1047 - 11 juillet 2012","2012-07-11","crise;françois hollande;gauche;valérie trierweiler","Riss","http://p4.storage.canalblog.com/42/47/177230/82346902_p.jpg","2012-07-11 Charlie Hebdo N°1047 - L'austérité !.jpg",2012,"2012_3","1047"
140,"http://stripsjournal.canalblog.com/archives/2012/07/04/26026147.html","2012-12-30","Le mariage gay, c'est ringard ! - Charlie Hebdo N°1046 - 4 juillet 2012","2012-07-04","homophobie;lois;mariage","Charb","http://p8.storage.canalblog.com/89/57/177230/82346623_p.jpg","2012-07-04 Charlie Hebdo N°1046 - Le mariage gay, c'est ringard !.jpg",2012,"2012_3","1046"
140,"http://stripsjournal.canalblog.com/archives/2014/06/27/30971811.html","2014-11-17","Egypte, ...les mains prises ! - Charlie Hebdo N°1045 - 27 juin 2012","2012-06-27","egypte;françois hollande;twitter;valérie trierweiler","Riss","http://p7.storage.canalblog.com/71/83/177230/100310846.jpg","2012-06-27 Charlie Hebdo N°1045 - Egypte, ...les mains prises !.jpg",2012,"2012_2","1045"
140,"http://stripsjournal.canalblog.com/archives/2012/06/20/26012909.html","2012-12-28","Tous les pouvoirs ! - Charlie Hebdo N°1044 - 20 juin 2012","2012-06-20","banques;françois hollande;valérie trierweiler","Charb","http://p5.storage.canalblog.com/55/89/177230/82346263_p.jpg","2012-06-20 Charlie Hebdo N°1044 - Tous les pouvoirs !.jpg",2012,"2012_2","1044"
140,"http://stripsjournal.canalblog.com/archives/2012/06/13/26012862.html","2012-12-28","Le FN espère 3 sièges ! - Charlie Hebdo N°1043 - 13 juin 2012","2012-06-13","extrême droite;fn;législatives;marine le pen;élections","Riss","http://p8.storage.canalblog.com/85/66/177230/82346110_p.jpg","2012-06-13 Charlie Hebdo N°1043 - Le FN espère 3 sièges !.jpg",2012,"2012_2","1043"
140,"http://stripsjournal.canalblog.com/archives/2012/06/07/24444189.html","2012-06-07","Une taupe au Vatican ! - Charlie Hebdo N°1042 - 6 juin 2012","2012-06-06","jean-luc mélenchon;législatives;madonna;marine le pen;élections","Cabu","http://p3.storage.canalblog.com/38/24/177230/76429506_p.jpg","2012-06-06 Charlie Hebdo N°1042 - Une taupe au Vatican !.jpg",2012,"2012_2","1042"
140,"http://stripsjournal.canalblog.com/archives/2012/05/30/24374031.html","2012-05-30","Une taupe au Vatican ! - Charlie Hebdo N°1041 - 30 mai 2012","2012-05-30","benoit xvi;pape;vatican","Charb","http://p5.storage.canalblog.com/55/56/177230/76166756_p.jpg","2012-05-30 Charlie Hebdo N°1041 - Une taupe au Vatican !.jpg",2012,"2012_2","1041"
140,"http://stripsjournal.canalblog.com/archives/2012/05/22/24319165.html","2012-05-22","Adoptez-les... ou on les fait piquer ! - Charlie Hebdo N°1040 - 23 mai 2012","2012-05-23","copé;fillon;guéant;hortefeux;luc chatel;ump","Cabu","http://p2.storage.canalblog.com/20/45/177230/75942920_p.jpg","2012-05-23 Charlie Hebdo N°1040 - Adoptez-les... ou on les fait piquer !.jpg",2012,"2012_2","1040"
140,"http://stripsjournal.canalblog.com/archives/2012/05/16/24276608.html","2012-05-16","Le bizutage, ça suffit ! - Charlie Hebdo N°1039 - 15 mai 2012","2012-05-15","allemagne;bizutage;europe;france;françois hollande;merkel","Cabu","http://p9.storage.canalblog.com/99/74/177230/75759786_p.jpg","2012-05-15 Charlie Hebdo N°1039 - Le bizutage, ça suffit !.jpg",2012,"2012_2","1039"
130,"http://stripsjournal.canalblog.com/archives/2012/09/26/26043588.html","2013-01-01","L'invention de l'humour - Charlie Hebdo N°1058 - 26 septembre 2012","2012-09-26","intégrisme;religion","Charb","http://p6.storage.canalblog.com/68/32/177230/82760170_p.png","2012-09-26 Charlie Hebdo N°1058 - L'invention de l'humour.png",2012,"2012_3","1058"
130,"http://stripsjournal.canalblog.com/archives/2012/09/23/25163980.html","2012-09-23","Intouchables 2 - Charlie Hebdo N°1057 - 19 septembre 2012","2012-09-19","caricature;intégrisme;religion","Charb","http://p0.storage.canalblog.com/02/89/177230/79402851_p.jpg","2012-09-19 Charlie Hebdo N°1057 - Intouchables 2.jpg",2012,"2012_3","1057"
130,"http://stripsjournal.canalblog.com/archives/2012/09/12/26043495.html","2013-01-01","Oui aux 75% de taxe... - Charlie Hebdo N°1056 - 12 septembre 2012","2012-09-12","belgique;bernard arnault;impôts;les riches","Riss","http://p6.storage.canalblog.com/60/24/177230/82444400_p.png","2012-09-12 Charlie Hebdo N°1056 - Oui aux 75% de taxe....png",2012,"2012_3","1056"
130,"http://stripsjournal.canalblog.com/archives/2012/09/05/26043431.html","2013-01-01","On veut un homme de poigne ! - Charlie Hebdo N°1055 - 5 septembre 2012","2012-09-05","françois hollande;jean-marc ayrault;ps","Cabu","http://p3.storage.canalblog.com/38/91/177230/82444242_p.jpg","2012-09-05 Charlie Hebdo N°1055 - On veut un homme de poigne !.jpg",2012,"2012_3","1055"
130,"http://stripsjournal.canalblog.com/archives/2012/08/29/25021468.html","2012-09-03","Plan social chez les dealers - Charlie Hebdo N°1054 - 29 août 2012","2012-08-29","delarue;drogue;le cimetière","Riss","http://p0.storage.canalblog.com/07/99/177230/78834585_p.jpg","2012-08-29 Charlie Hebdo N°1054 - Plan social chez les dealers.jpg",2012,"2012_3","1054"
130,"http://stripsjournal.canalblog.com/archives/2012/08/22/26041929.html","2013-01-01","Centres d'éducation fermés - Charlie Hebdo N°1053 - 22 août 2012","2012-08-22","copé;femen;fillon;guéant;hortefeux;poutine;prisons;pussy riot;ump","Cabu","http://p9.storage.canalblog.com/94/25/177230/82438855_p.jpg","2012-08-22 Charlie Hebdo N°1053 - Centres d'éducation fermés.jpg",2012,"2012_3","1053"
130,"http://stripsjournal.canalblog.com/archives/2012/08/15/26041871.html","2013-01-01","Retour de vacances douloureux - Charlie Hebdo N°1052 - 15 août 2012","2012-08-15","crise;françois hollande;grèce","Charb","http://p0.storage.canalblog.com/00/79/177230/82438700_p.jpg","2012-08-15 Charlie Hebdo N°1052 - Retour de vacances douloureux.jpg",2012,"2012_3","1052"
